id,context,eventA,eventB,label_temp,label,counterfactual,new_label,new_temp
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts now agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",getting,agree,AFTER,1,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers are getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts now agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",2,EQUAL
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",vary,agree,AFTER,1,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers are getting more generous plans because of new requirements in the law. The effects of the law vary widely, and insurers and other analysts now agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",2,EQUAL
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers are getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts now agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",agree,starting,BEFORE,0,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers are getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts now agree that some consumers and small businesses will likely see premiums go down. Starting last year, the laws block insurers from refusing to sell coverage or setting premiums based on people's health histories, and have reduced their ability to set rates based on age. That raised coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules also affected small businesses, which sometimes pay premiums tied to employees' health status and claims history.",1,AFTER
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",agree,block,BEFORE,0,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers are getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts now agree that some consumers and small businesses will likely see premiums go down. From last year, the past laws block insurers from refusing to sell coverage or setting premiums based on people's health histories, and reduced their ability to set rates based on age. That raised coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules had also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",1,AFTER
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",starting,block,BEFORE,0,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers are getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts now agree that some consumers and small businesses will likely see premiums go down. Before starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",1,AFTER
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",starting,reduce,BEFORE,0,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers are getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts now agree that some consumers and small businesses will likely see premiums go down. Before starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",1,AFTER
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",block,reduce,EQUAL,2,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and subsequently it will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",0,BEFORE
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",block,reining,BEFORE,0,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That has before raised coverage prices for younger, healthier consumers, reining them in for older, sicker ones. The has also affected small businesses, which sometimes pay premiums tied to employees' health status and claims history.",1,AFTER
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",warning,sessions,AFTER,1,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections followed sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",0,BEFORE
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",defray,help,AFTER,1,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers and defray the costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",2,EQUAL
WSJ_20130322_804,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law will block insurers from refusing to sell coverage or setting premiums based on people's health histories, and will reduce their ability to set rates based on age. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",refusing,starting,AFTER,1,"Health insurers are privately warning brokers that premiums for many individuals and small businesses could increase sharply next year because of the health-care overhaul law, with the nation's biggest firm projecting that rates could more than double for some consumers buying their own plans. The projections, made in sessions with brokers and agents, provide some of the most concrete evidence yet of how much insurance companies might increase prices when major provisions of the law kick in next year - a subject of rigorous debate. The projected increases are at odds with what the Obama Administration says consumers should be expecting overall in terms of cost. The Department of Health and Human Services says that the law will ""make health-care coverage more affordable and accessible,"" pointing to a 2009 analysis by the Congressional Budget Office that says average individual premiums, on an apples-to-apples basis, would be lower. The gulf between the pricing talk from some insurers and the government projections suggests how complicated the law's effects will be. Carriers will be filing proposed prices with regulators over the next few months. Part of the murkiness stems from the role of government subsidies. Federal subsidies under the health law will help lower-income consumers defray costs, but they are generally not included in insurers' premium projections. Many consumers will be getting more generous plans because of new requirements in the law. The effects of the law will vary widely, and insurers and other analysts agree that some consumers and small businesses will likely see premiums go down. Starting next year, the law have although already blocked insurers from refusing to sell coverage or setting premiums based on people's health histories. That can raise coverage prices for younger, healthier consumers, while reining them in for older, sicker ones. The rules can also affect small businesses, which sometimes pay premiums tied to employees' health status and claims history.",0,BEFORE
